Tokenized Statement,Label
"['Illinois', 'got', 'into', 'fiscal', 'problems', 'because', 'of', 'a', 'Republican', 'governor', 'who', 'was', 'governor', 'there', 'before', 'Gov.', 'J.B.', 'Pritzker', '.']",barelytrue
"['So', '2', 'doctors', 'from', 'Bakersfield', 'discover', 'that', 'coronavirus', 'mortality', 'rate', 'is', '0.03', '.', '13x', 'less', 'deadly', 'than', 'what', 'was', 'previously', 'thought', 'Their', 'analysis', 'has', 'since', 'been', 'banned', 'from', 'YouTube', '.']",barelytrue
"['Under', 'the', 'mayors', 'COVID19', 'order', 'Kansas', 'City', 'churchgoers', 'must', 'register', 'with', 'the', 'government', '.']",barelytrue
"['Gas', 'is', 'under', '$', '1', 'in', '13', 'states', 'but', '$', '2.27', 'in', 'Pennsylvania', 'because', 'of', 'the', 'governor', '.']",barelytrue
"['The', 'flu', 'killed', '80000', 'people', 'in', 'the', 'U.S.', 'last', 'year']",barelytrue
"['The', 'flu', 'killed', '80000', 'Americans', 'last', 'year', 'according', 'to', 'the', 'CDC', '.']",barelytrue
"['Wisconsin', 'has', 'no', 'tracing', 'program', 'going', 'on', 'that', 'we', 'can', 'speak', 'of', '.']",barelytrue
"['New', 'York', 'Times', 'editor', 'admits', 'Biden', 'sexual', 'assault', 'story', 'was', 'censored', 'at', 'behest', 'of', 'Biden', 'campaign', '.']",barelytrue
"['The', 'coronavirus', 'just', 'is', 'nt', 'nearly', 'as', 'deadly', 'as', 'we', 'thought', 'it', 'was', '.']",barelytrue
"['Says', 'Wisconsin', 'Gov.', 'Tony', 'Evers', 'wants', 'to', 'force', 'residents', 'to', 'fund', 'Planned', 'Parenthood', 'abortion', 'business', '.']",barelytrue
"['Trump', 'and', 'McConnell', 'are', 'blocking', 'stimulus', 'checks', 'for', 'Americans', 'married', 'to', 'immigrants', '.']",barelytrue
"['Michigan', 'Gov.', 'Gretchen', 'Whitmer', 'has', 'just', 'been', 'stripped', 'of', 'her', 'emergency', 'coronavirus', 'powers', 'by', 'her', 'state', 'legislature', '.']",barelytrue
"['Sweden', 'has', 'zero', 'lockdown', 'and', 'is', 'in', 'no', 'worse', 'shape', 'than', 'Denmark', 'or', 'Norway', 'which', 'are', 'in', 'lockdown', '.']",barelytrue
"['Hundreds', 'and', 'hundreds', 'of', 'labs', 'are', 'ready', 'willing', 'and', 'able', '.']",barelytrue
"['Pick', 'up', 'a', 'product', '.', 'Look', 'at', 'the', 'barcode', '.', 'If', 'the', 'first', '3', 'numbers', 'are', '690', 'or', '691', 'or', '692', 'the', 'product', 'was', 'made', 'in', 'China', '.']",barelytrue
"['Face', 'masks', 'being', 'manufactured', 'in', 'China', 'for', 'example', 'went', 'to', 'domestic', 'consumption', 'and', 'their', 'own', 'fight', 'against', 'the', 'virus', 'while', 'the', 'U.S.', 'was', 'largely', 'unable', 'to', 'import', 'supplies', 'from', 'China', '.']",barelytrue
"['Wisconsin', 'is', 'clearly', 'seeing', 'a', 'decline', 'in', 'COVID', 'infections']",barelytrue
"['NC', 'liquor', 'stores', 'were', 'deemed', 'essential', 'because', 'we', 'have', 'a', 'lot', 'of', 'people', 'who', 'are', 'chemically', 'dependent', 'on', 'alcohol', 'and', 'if', 'we', 'suddenly', 'cut', 'off', 'their', 'access', 'they', 'would', 'go', 'into', 'withdrawal', 'and', 'flood', 'the', 'emergency', 'rooms', '.']",barelytrue
"['Says', 'all', 'Vegas', 'hotels', 'but', 'Trumps', 'have', 'donated', 'food', 'rooms', 'in', 'COVID', 'response', '.']",barelytrue
"['The', 'president', 'looks', 'like', 'he', 'was', 'ahead', 'of', 'the', 'curve', ' ', 'as', 'you', 'know', 'he', 'talks', 'about', 'this', 'all', 'the', 'time', ' ', 'on', 'shutting', 'down', 'travel', 'from', 'China', '.']",barelytrue
"['Says', 'of', 'COVID19', 'that', 'Dr.', 'Anthony', 'Fauci', 'was', 'telling', 'people', 'on', 'February', '29th', 'that', 'there', 'was', 'nothing', 'to', 'worry', 'about', 'and', 'it', 'posed', 'no', 'threat', 'to', 'the', 'US', 'public', 'at', 'large', '.']",barelytrue
"['Says', 'Robin', 'Vos', 'wore', 'protective', 'gear', 'that', 'election', 'workers', 'he', 'forced', 'to', 'work', ' ', 'do', 'not', 'have', '.']",barelytrue
"['Says', 'Bill', 'Gates', 'and', 'other', 'globalists', 'in', 'collaboration', 'with', 'pharmaceutical', 'companies', 'are', 'reportedly', 'working', 'to', 'push', 'tracking', 'bracelets', 'and', 'invisible', 'tattoos', 'to', 'monitor', 'Americans', 'during', 'an', 'impending', 'lockdown', '.']",barelytrue
"['While', 'all', 'COVID19', 'news', 'has', 'been', 'going', 'on', 'the', 'U.S.', 'Government', 'has', 'been', 'sneakily', 'trying', 'to', 'remove', 'endtoend', 'encryption', 'which', 'means', 'the', 'government', 'will', 'be', 'able', 'to', 'see', 'all', 'of', 'your', 'messages', 'and', 'listen', 'to', 'all', 'of', 'your', 'calls', '.']",barelytrue
"['Wisconsin', 'is', 'run', 'by', 'Democrats', 'right', 'now', 'so', 'they', 'should', 'address', 'election', 'social', 'distancing', 'concerns', '.']",barelytrue
"['The', 'Obama', 'administration', 'left', 'Trump', 'with', 'a', 'stockpile', 'with', 'a', 'cupboard', 'that', 'was', 'bare', '.']",barelytrue
"['The', 'Chinese', 'Communist', 'Party', 'is', 'using', 'Zoom', 'as', 'a', 'way', 'to', 'spy', 'on', 'our', 'citizens', '.']",barelytrue
"['Says', 'a', '5', 'G', 'LAW', 'PASSED', 'while', 'everyone', 'was', 'distracted', 'with', 'the', 'coronavirus', 'pandemic', 'and', 'lists', '20', 'symptoms', 'associated', 'with', '5', 'G', 'exposure', '.']",barelytrue
"['Says', 'for', 'otherwise', 'healthy', 'people', 'experiencing', 'mild', 'to', 'moderate', 'respiratory', 'symptoms', 'with', 'or', 'without', 'a', 'COVID19', 'diagnosis', ' ', 'only', 'high', 'temperatures', 'kill', 'a', 'virus', 'so', 'let', 'your', 'fever', 'run', 'high', 'but', 'not', 'over', '103', 'or', '104', 'degrees', '.']",barelytrue
"['There', 'was', 'no', 'effort', 'to', 'get', 'American', 'experts', 'into', 'China', 'after', 'it', 'announced', 'the', 'coronavirus', 'and', 'we', 'had', 'one', 'person', 'incountry', 'and', 'Trump', 'pulled', 'him', 'out', 'of', 'the', 'country', '.']",barelytrue
"['Says', 'rival', 'Jill', 'Karofsky', 'wants', 'to', 'disarm', 'law', 'abiding', 'citizens', '.']",barelytrue
"['Shows', 'a', 'waitress', 'saying', 'I', 'lost', 'my', 'job', '.', 'But', 'Ill', 'sleep', 'better', 'knowing', 'that', 'the', 'coronavirus', 'relief', 'bill', 'included', 'funding', 'for', 'the', 'Kennedy', 'Center', 'refugee', 'resettlement', 'PBS', 'and', 'congressional', 'salaries', 'Thanks', 'Democrats']",barelytrue
"['Says', 'Nevada', 'Gov.', 'Steve', 'Sisolak', 'has', 'banned', 'the', 'use', 'of', 'an', 'antimalaria', 'drug', 'that', 'might', 'help', 'cure', 'coronavirus', '.']",barelytrue
"['Speaking', 'of', 'his', 'restriction', 'on', 'travel', 'from', 'China', 'I', 'had', 'Joe', 'Biden', 'calling', 'me', 'xenophobic', '.', ' ', 'He', 'called', 'me', 'a', 'racist', 'because', 'of', 'the', 'fact', 'that', 'he', 'felt', 'it', 'was', 'a', 'racist', 'thing', 'to', 'stop', 'people', 'from', 'China', 'coming', 'in', '.']",barelytrue
"['Swing', 'State', 'Hit', 'With', '2020', 'Voting', 'Lawsuit', ' ', 'Accused', 'Of', 'Registering', 'Over', '1500', 'Deceased', 'People', 'In', 'Pennsylvania', '.']",barelytrue
"['Says', 'a', 'Marquette', 'professor', 'called', 'him', 'a', 'maverick', 'and', 'found', 'no', 'correlation', 'between', 'his', 'opinions', 'and', 'conservative', 'background', '.']",barelytrue
"['U.S.', 'deaths', 'since', '122', '2020', 'COVID19', '27', 'flu', '4700', 'abortion', '118000', '.']",barelytrue
"['Nate', 'McMurray', 'wants', 'to', 'reward', 'illegals', 'with', 'amnesty', '.']",barelytrue
"['Replacing', 'marriage', 'licenses', 'with', 'domestic', 'union', 'contracts', 'does', 'not', 'alter', 'state', 'or', 'federal', 'benefits', '.']",barelytrue
"['For', 'coronavirus', 'cases', 'in', 'the', 'U.S.', '38', 'of', 'those', 'hospitalized', 'are', 'under', '35', '.']",barelytrue
"['Says', 'Joe', 'Biden', 'just', 'announced', 'on', 'CNN', 'he', 'will', 'completely', 'shut', 'down', 'drilling', 'for', 'oil', 'and', 'natural', 'gas', 'on', 'day', 'one', 'of', 'his', 'administration', '.']",barelytrue
"['I', 've', 'passed', 'more', 'bills', 'than', 'Sen.', 'Larson', 'has', 'because', '...', 'he', 'has', 'nt', 'passed', 'any', '.']",barelytrue
"['President', 'Trump', 'COVID19', 'coronavirus', 'U.S.', 'cases', '1329', 'U.S.', 'deaths', '38', 'panic', 'level', 'mass', 'hysteria', '.', 'President', 'Obama', 'H1N1', 'virus', 'U.S.', 'cases', '60.8', 'million', 'U.S.', 'deaths', '12469', 'panic', 'level', 'totally', 'chill', '.', 'Do', 'you', 'all', 'see', 'how', 'the', 'media', 'can', 'manipulate', 'your', 'life', '.']",barelytrue
"['Italy', 'has', 'decided', 'not', 'to', 'treat', 'their', 'elderly', 'for', 'this', 'virus', '.']",barelytrue
"['COVID19', 'started', 'because', 'we', 'eat', 'animals', '.']",barelytrue
"['Now', 'as', 'it', 'stands', 'our', 'health', 'care', 'system', 'has', 'adequate', 'ventilators', 'ICU', 'beds', 'medical', 'professionals', '.']",barelytrue
"['Says', 'Donald', 'Trump', 'cut', 'funding', 'to', 'the', 'CDC', 'fired', 'the', 'Pandemic', 'Response', 'Team', 'refused', 'WHO', 'tests', 'and', 'wasted', 'two', 'weeks', 'calling', 'this', 'outbreak', 'a', 'Democrat', 'hoax', '.']",barelytrue
"['The', 'World', 'Health', 'Organization', 'offered', 'the', 'testing', 'kits', 'that', 'they', 'have', 'available', 'and', 'to', 'give', 'it', 'to', 'us', 'now', '.', 'We', 'refused', 'them', '.', 'We', 'did', 'not', 'want', 'to', 'buy', 'them', '.']",barelytrue
"['Says', 'Joe', 'Biden', 'was', 'in', 'charge', 'of', 'the', 'H1N1', 'Swine', 'Flu', 'epidemic', 'which', 'killed', 'thousands', 'of', 'people', '.', 'The', 'response', 'was', 'one', 'of', 'the', 'worst', 'on', 'record', '.', 'Our', 'response', 'is', 'one', 'of', 'the', 'best', 'with', 'fast', 'action', 'of', 'border', 'closings', ' ', 'a', '78', 'Approval', 'Rating', 'the', 'highest', 'on', 'record', '.', 'His', 'was', 'lowest']",barelytrue
"['Says', 'Joe', 'Biden', 'has', 'advocated', 'cutting', 'Social', 'Security', 'for', '40', 'years']",barelytrue
"['Says', 'North', 'Carolina', 'Gov.', 'Roy', 'Cooper', 'has', 'seen', 'his', 'approval', 'rating', 'plummet']",barelytrue
"['Says', 'Nancy', 'Pelosi', 'delayed', 'coronavirus', 'funding', 'so', 'Dems', 'could', 'campaign', 'on', 'it', '.']",barelytrue
"['President', 'Trump', 'has', 'come', 'into', 'contact', 'with', 'a', 'potential', 'coronavirus', 'sufferer']",barelytrue
"['Video', 'shows', 'Joe', 'Biden', 'saying', 'we', 'can', 'only', 'reelect', 'Donald', 'Trump', '.']",barelytrue
"['Video', 'shows', 'Joe', 'Biden', 'saying', 'we', 'can', 'only', 'reelect', 'Donald', 'Trump', '.']",barelytrue
"['Says', 'at', 'polling', 'places', 'in', 'Texas', 'on', 'Super', 'Tuesday', 'the', 'Republican', 'side', 'gets', '25', 'machines', 'the', 'Democratic', 'side', 'gets', '5', 'machines', '.', 'People', 'were', 'literally', 'standing', 'in', 'line', 'for', 'seven', 'hours', '.']",barelytrue
"['Says', 'U.S.', 'Rep.', 'Dan', 'Lipinski', 'voted', 'against', 'the', 'DREAM', 'Act', 'supports', 'separating', 'families', 'and', 'banning', 'Muslims', '.']",barelytrue
"['Says', 'of', 'the', 'Milwaukee', 'mass', 'shooter', 'Supposedly', 'he', 'is', 'black', '.', 'A', 'noose', 'was', 'hung', 'on', 'his', 'locker', 'and', 'he', 'addressed', 'the', 'issue', 'and', 'he', 'was', 'fired', 'So', 'he', 'returned', 'the', 'next', 'work', 'day', 'and', 'killed', 'who', 'he', 'all', 'thought', 'were', 'involved', '.']",barelytrue
"['In', '1962', 'Joe', 'Biden', 'worked', 'with', 'segregationists', 'Elizabeth', 'Warren', 'debated', 'as', 'a', 'proVietnam', 'conservative', 'while', 'Bernie', 'Sanders', 'organized', 'against', 'segregation', 'and', 'Vietnam', 'war']",barelytrue
"['The', 'blood', 'test', 'for', 'coronavirus', 'costs', '$', '3200', '.']",barelytrue
"['Bernie', 'Sanders', 'in', '1963', ' ', 'arrested', 'protesting', 'segregation', '.', 'Joe', 'Biden', 'in', '1975', ' ', 'passionate', 'speech', 'defending', 'segregation', '.']",barelytrue
"['While', 'we', 'are', 'all', 'sitting', 'here', 'debating', 'Wisconsin', 'has', 'kicked', 'hundreds', 'of', 'thousands', 'of', 'people', 'off', 'of', 'their', 'voting', 'rolls', '.']",barelytrue
"['Says', 'the', 'CEO', 'of', 'Camping', 'World', 'told', 'Trump', 'supporters', 'Frankly', 'do', 'nt', 'shop', 'at', 'my', 'business', '.']",barelytrue
"['Says', 'former', 'congressman', 'Keith', 'Ellison', 'beats', 'his', 'girlfriend', 'and', 'Democrats', 'make', 'him', 'the', 'deputy', 'chair', 'of', 'the', 'DNC', '.']",barelytrue
"['As', 'the', 'State', 'Department', 'warned', 'Mizzou', 'in', 'July', '2019', 'and', 'as', 'I', 'have', 'repeatedly', 'stated', 'the', 'Confucius', 'Institute', 'presented', 'security', 'risks', 'for', 'students', ' ', 'university', 'as', 'a', 'whole', '.']",barelytrue
"['If', 'you', 'have', 'the', 'Flu', 'get', 'these', 'two', 'items', 'Sambucol', 'and', 'Oscillococcinum', 'in', '48', 'hours', 'you', 'will', 'feel', 'better', '.', 'In', '72', 'hours', 'you', 'will', 'be', 'almost', 'symptomfree', '.']",barelytrue
"['Says', 'Bernie', 'Sanders', 'opposed', 'Obamacare', 'did', 'nt', 'like', 'the', 'fact', 'we', 'did', 'nt', 'push', 'a', 'singlepayer', 'option', '.']",barelytrue
"['Trumps', 'farmer', 'bailout', 'is', 'now', 'twice', 'the', 'size', 'of', 'Obamas', 'GM', 'bailout', '.', 'The', 'big', 'difference', 'is', 'GM', 'paid', 'their', 'bailout', 'back', ' ', 'with', 'interest', '.']",barelytrue
"['Ninety', 'pounds', 'of', 'cocaine', 'was', 'found', 'on', 'a', 'boat', 'owned', 'by', 'Mitch', 'McConnells', 'family', 'and', 'that', 'they', 'are', 'financing', 'his', 'Senate', 'campaigns', 'with', 'their', 'cocaine', 'drug', 'profits', '.']",barelytrue
"['A', 'recent', 'study', 'said', 'Medicare', 'for', 'All', 'will', 'lower', 'health', 'care', 'costs', 'in', 'this', 'country', 'by', '$', '450', 'billion', 'a', 'year', 'and', 'save', 'the', 'lives', 'of', '68000', 'people', 'who', 'would', 'otherwise', 'have', 'died', '.']",barelytrue
"['If', 'you', 'like', 'your', 'private', 'plan', 'you', 'can', 'keep', 'it', '.']",barelytrue
"['Violent', 'crime', 'in', 'South', 'Bend', 'doubled', 'during', 'Mayor', 'Petes', 'tenure', '.']",barelytrue
"['Says', 'Bernie', 'Sanders', 'would', 'go', 'beyond', 'reform', 'and', 'reorder', 'the', 'economy', 'in', 'ways', 'most', 'Democrats', ' ', 'let', 'alone', 'most', 'Americans', ' ', 'do', 'nt', 'support', '.']",barelytrue
"['Bloomberg', 'says', 'he', 'wants', 'to', 'ban', 'guns', 'holding', 'more', 'than', 'three', 'rounds', '.']",barelytrue
"['Pardons', ' ', 'Obama', '1927', 'Trump', '26', '.', 'And', 'Trump', 'is', 'abusing', 'that', 'power']",barelytrue
"['Video', 'shows', 'Democratic', 'presidential', 'candidates', 'speechless', 'for', '20', 'seconds', 'when', 'discussing', 'whether', 'any', 'of', 'them', 'started', 'a', 'business', '.']",barelytrue
"['Yet', 'for', 'all', 'that', 'spending', 'health', 'outcomes', 'today', 'on', 'Medicaid', 'are', 'mediocre', 'and', 'many', 'patients', 'have', 'difficulty', 'accessing', 'care', '.']",barelytrue
"['Mayor', 'Bloomberg', 'was', 'busy', 'blaming', 'African', 'Americans', 'and', 'Latinos', 'for', 'the', 'housing', 'crisis', 'in', '2008', '.']",barelytrue
"['Says', 'Mike', 'Bloomberg', 'opposed', 'modest', 'proposals', 'during', 'Barack', 'Obamas', 'presidency', 'to', 'raise', 'taxes', 'on', 'the', 'wealthy', 'while', 'advocating', 'for', 'cuts', 'to', 'Medicare', 'and', 'Social', 'Security', '.']",barelytrue
"['Michigan', 'prosecutor', 'looks', 'to', 'release', '90', 'convicted', 'murderers', 'serving', 'life', 'sentences', '.']",barelytrue
"['Epsteins', 'recruiter', 'Ghislaine', 'Maxwells', 'father', 'Robert', 'Maxwell', 'gave', 'Mitt', 'Romney', 'his', 'first', '$', '2', 'M', 'investment', 'and', 'started', 'him', 'in', 'business', '.']",barelytrue
"['Robert', 'de', 'Niro', 'Linked', 'to', 'Child', 'Sex', 'Trafficking', 'Ring', 'According', 'to', 'Court', 'Records']",barelytrue
"['President', 'Trump', 'signs', 'bill', 'returning', 'prayer', 'in', 'schools', '.']",barelytrue
"['Says', 'the', 'photo', 'ID', 'law', 'passed', 'by', 'North', 'Carolina', 'lawmakers', 'is', 'one', 'of', 'the', 'nations', 'most', 'lenient', 'voter', 'ID', 'laws', '.']",barelytrue
"['Says', 'Gov.', 'Tony', 'Evers', 'proposed', 'raising', 'taxes', 'on', 'the', 'agriculture', 'industry', 'to', 'pay', 'for', 'expanded', 'welfare', 'programs', '.']",barelytrue
"['I', 'delivered', 'on', 'my', 'campaign', 'promise', 'for', 'a', '10', 'tax', 'cut', 'for', 'Wisconsin', 'families', '.']",barelytrue
"['Donald', 'Trump', 'sued', 'the', 'City', 'of', 'Palm', 'Beach', 'when', 'he', 'bought', 'a', 'segregated', 'club', 'Mar', 'A', 'Lago', 'to', 'open', 'it', 'to', 'Jews', ' ', 'Blacks', '.']",barelytrue
"['Says', 'Republicans', 'just', 'won', 'two', 'congressional', 'seats', 'in', 'North', 'Carolina', 'that', 'were', 'not', 'supposed', 'to', 'be', 'won', '.']",barelytrue
"['Our', 'new', 'health', 'care', 'plans', 'are', 'up', 'to', '60', 'less', 'expensive', 'and', 'better', 'than', 'Obamacare', '.']",barelytrue
"['State', 'Forces', 'Citizens', 'to', 'Pay', 'for', 'Stargazing', 'Permit', 'to', 'View', 'Night', 'Sky', 'in', 'Public', 'Parks']",barelytrue
"['Mitt', 'Romneys', 'father', 'U.S.', 'Senator', 'George', 'Romney', 'was', 'a', 'liberal', 'Republican', 'who', 'had', 'ties', 'to', 'Saul', 'Alinsky', 'yes', 'the', 'same', 'dude', 'who', 'wrote', 'the', 'book', 'Rules', 'For', 'Radicals', 'and', 'dedicated', 'to', 'Satan', '.']",barelytrue
"['Says', 'John', 'F.', 'Kennedy', 'smoked', 'cannabis', 'in', 'the', 'White', 'House', 'while', 'president', 'because', 'he', 'suffered', 'from', 'severe', 'back', 'pain', 'and', 'Addisons', 'disease', '.']",barelytrue
"['In', 'sanctuary', 'cities', 'local', 'officials', 'order', 'police', 'to', 'release', 'dangerous', 'criminal', 'aliens', 'to', 'prey', 'upon', 'the', 'public', 'instead', 'of', 'handing', 'them', 'over', 'to', 'ICE', 'to', 'be', 'safely', 'removed', '.']",barelytrue
"['Last', 'year', 'for', 'the', 'first', 'time', 'in', '51', 'years', 'the', 'cost', 'of', 'prescription', 'drugs', 'actually', 'went', 'down', '.']",barelytrue
"['Event', '201', 'gave', 'out', 'stuffed', 'souvenir', 'coronavirus', 'toys', 'to', 'commemorate', 'Novel', 'coronavirus', 'outbreak']",barelytrue
"['Says', 'some', 'of', 'the', 'names', 'that', 'may', 'be', 'purged', 'from', 'voter', 'rollare', 'people', 'who', 'have', 'died', '.']",barelytrue
"['FDA', 'finally', 'admits', 'dental', 'fillings', 'are', 'toxic', '.']",barelytrue
"['Says', 'President', 'Donald', 'Trumps', 'hold', 'on', 'Ukraine', 'aid', 'was', 'like', 'when', 'the', 'Obama', 'administration', 'withheld', '$', '585', 'million', 'of', 'promised', 'aid', 'to', 'Egypt', 'in', '2013', '...', 'and', 'within', 'the', 'fiscal', 'year', 'they', 'did', 'nt', 'have', 'to', 'disclose', 'the', 'halt', 'to', 'anyone', '.']",barelytrue
"['Says', 'Oregons', 'highest', 'income', 'tax', 'bracket', 'included', 'anyone', 'making', 'more', 'than', '$', '250000', 'in', '2012', 'before', 'the', 'state', 'expanded', 'its', 'upper', 'bracket', 'to', 'include', 'anyone', 'making', 'more', 'than', '$', '125000', '.']",barelytrue
"['The', 'Department', 'of', 'Corrections', 'budget', 'in', 'Wisconsin', 'is', 'more', 'than', 'the', 'Department', 'of', 'Education', 'budget', '.']",barelytrue
"['More', 'than', '100000', 'DACA', 'applicants', 'have', 'been', 'arrestedMurder', 'Rape', 'DUI', '.']",barelytrue
"['Saudi', 'terrorists', 'has', 'killed', 'more', 'Americans', 'on', 'our', 'soil', 'than', 'any', 'other', 'nation', '.', 'They', 'rent', 'the', 'entire', '45th', 'floor', 'of', 'Trump', 'Tower', 'And', 'pay', 'him', 'in', 'cash', '.']",barelytrue
