Tokenized Statement,Label
"['Says', 'Bubba', 'Watson', 'wrote', 'a', 'viral', 'Facebook', 'post', 'about', 'Black', 'Lives', 'Matter', '.']",pantsfire
"['Says', 'Donald', 'Trump', 'was', 'caught', 'on', 'a', 'hot', 'mic', 'insulting', 'his', 'supporters', '.']",pantsfire
"['Says', 'Tom', 'Hanks', 'name', 'is', 'on', 'Jeffrey', 'Epsteins', 'flight', 'logs', '.']",pantsfire
"['Photos', 'show', 'Portland', 'Ore.', 'after', 'protests', '.']",pantsfire
"['If', 'you', 'have', 'worked', 'during', 'the', 'COVID19', 'pandemic', 'the', 'Department', 'of', 'Labor', 'has', 'finally', 'authorized', 'up', 'to', '$', '4800', 'in', 'hazard', 'pay', 'for', 'qualified', 'essential', 'workers', '.']",pantsfire
"['Say', 'that', 'according', 'to', 'the', 'Los', 'Angeles', 'Times', '95', 'of', 'warrants', 'for', 'murder', 'in', 'Los', 'Angeles', 'are', 'for', 'illegal', 'aliens', 'more', 'than', 'twothirds', 'of', 'all', 'births', 'in', 'Los', 'Angeles', 'County', 'are', 'to', 'illegal', 'alien', 'Mexicans', 'on', 'Medicaid', 'nearly', '60', 'of', 'all', 'occupants', 'of', 'HUD', 'properties', 'are', 'illegal', 'and', 'Nancy', 'Pelosi', 'wants', 'to', 'put', 'a', 'windfall', 'tax', 'on', 'retirement', 'fund', 'profits', '.']",pantsfire
"['Photo', 'shows', 'huge', 'charter', 'busses', 'Black', 'Lives', 'Matter', 'bought', 'to', 'transport', 'members', 'to', 'riots', '.']",pantsfire
"['Says', 'Mark', 'Zuckerbergs', 'real', 'name', 'is', 'Jacob', 'Greenberg', 'and', 'he', 's', 'the', 'grandson', 'of', 'billionaire', 'David', 'Rockefeller', '.']",pantsfire
"['Quotes', 'Tom', 'Brady', 'as', 'saying', 'If', 'anyone', 'on', 'my', 'team', 'kneels', 'I', 'quit', '.']",pantsfire
"['Kroger', 'stores', 'are', 'charging', 'a', 'BLM', 'charge', '.']",pantsfire
"['Says', 'Tom', 'Hanks', 'was', 'arrested', 'in', 'Australia', 'for', 'pedophilia', '.']",pantsfire
"['Teachers', 'are', 'the', 'number', 'one', 'occupation', 'of', 'the', 'antifa', 'terrorist', 'organization', 'according', 'to', 'the', 'FBI', '.']",pantsfire
"['12', 'white', 'female', 'bodies', 'in', 'garage', 'freezer', 'tagged', 'Black', 'Lives', 'Matter', '.']",pantsfire
"['The', 'FBI', 'uncovered', '256', 'texts', 'between', 'Adam', 'Schiff', 'and', 'Jeffrey', 'Epstein']",pantsfire
"['Photo', 'shows', 'Lynn', 'Rothschild', 'and', 'her', 'eating', 'babies', 'decor', '.']",pantsfire
"['Says', 'President', 'Donald', 'Trump', 'tweeted', 'that', 'South', 'Dakota', 'needs', 'to', 'keep', 'its', 'border', 'with', 'California', 'closed', '.']",pantsfire
"['Says', 'Donald', 'Trump', 'tweeted', 'that', 'the', 'Confederate', 'flag', 'is', 'a', 'symbol', 'of', 'LOVE', 'Plantations', 'kept', 'black', 'people', 'employed', 'and', 'gave', 'them', 'free', 'food', 'and', 'housing', 'Black', 'unemployment', 'was', 'VERY', 'low', 'back', 'then', 'like', 'now', 'with', 'ME', 'as', 'your', 'President']",pantsfire
"['A', 'Joe', 'BidenBernie', 'Sanders', 'unity', 'policy', 'document', 'shows', 'they', 'want', 'to', 'abolish', 'our', 'police', 'departments', '.', 'They', 'want', 'to', 'abolish', 'our', 'prisons', 'I', 'guess', '.']",pantsfire
"['You', 'must', 'apply', 'to', 'get', 'your', 'second', 'stimulus', 'check', 'I', 've', 'already', 'filed', 'for', 'mine', 'and', 'will', 'be', 'receiving', '$', '2000', 'a', 'month', 'for', 'the', 'rest', 'of', 'the', 'year', '.']",pantsfire
"['Photo', 'shows', 'Dr.', 'Fauci', 'Melinda', 'Gates', 'and', 'Barack', 'Obama', 'at', 'the', 'Wuhan', 'Lab', 'in', '2015', '.']",pantsfire
"['Says', 'Betsy', 'Devos', 'said', 'only', '0.02', 'of', 'kids', 'are', 'likely', 'to', 'die', 'when', 'they', 'go', 'back', 'to', 'school', '.']",pantsfire
"['Says', 'FEMA', 'is', 'giving', 'essential', 'workers', '$', '1000', '.']",pantsfire
"['Only', '56', 'coronavirus', 'deaths', 'a', 'day', 'was', 'enough', 'to', 'collapse', 'the', 'world', 'economy', 'even', 'though', 'thousands', 'of', 'people', 'die', 'daily', 'from', 'tuberculosis', 'hepatitis', 'B', 'and', 'other', 'diseases', '.']",pantsfire
"['Photo', 'shows', 'Wayfair', 'president', 'of', 'operations', 'Bill', 'Hutcherson', 'with', 'Ghislaine', 'Maxwell', '.']",pantsfire
"['Hillary', 'Clinton', 'is', 'on', 'trial', 'she', 'supposed', 'to', 'have', 'killed', 'a', '10yearold', 'girl', '.']",pantsfire
"['Says', 'Democratic', 'leaders', 'are', 'nt', 'wearing', 'masks', 'or', 'social', 'distancing', 'in', 'private']",pantsfire
"['The', 'spot', 'where', 'they', 'are', 'getting', 'a', 'sample', 'for', 'the', 'COVID19', 'test', 'is', 'called', 'your', 'BloodBrain', 'Barrier', '.']",pantsfire
"['A', 'photo', 'shows', 'Donald', 'Trump', 'embracing', 'Jeffrey', 'Epstein', 'in', 'the', 'back', 'of', 'a', 'limousine', '.']",pantsfire
"['Says', 'Anthony', 'Fauci', 'is', 'married', 'to', 'Ghislaine', 'Maxwells', 'sister', '.']",pantsfire
"['COVID19', 'PCR', 'tests', 'are', 'scientifically', 'meaningless', '.']",pantsfire
"['Covid', 'is', 'never', 'going', 'away', 'This', 'is', 'the', 'beach', 'today', 'in', 'Raleigh', 'North', 'Carolina', '.']",pantsfire
"['Says', 'BBC', 'prematurely', 'reported', 'Ghislaine', 'Maxwell', 'moved', 'to', 'intensive', 'care', 'as', 'coronavirus', 'symptoms', 'worsen', '.']",pantsfire
"['Says', 'Taylor', 'Swift', 'wants', 'to', 'remove', 'the', 'Statue', 'of', 'Liberty']",pantsfire
"['Says', 'John', 'Elway', 'told', 'NFL', 'players', 'Kneel', 'on', 'my', 'field', 'and', 'you', 're', 'fired', 'on', 'the', 'spot', '.']",pantsfire
"['Old', 'photo', 'shows', 'Georgia', 'Gov.', 'Brian', 'Kemp', 'and', 'his', 'mother', 'wearing', 'KKK', 'garb', '.']",pantsfire
"['Say', 'Kurt', 'Russell', 'and', 'Goldie', 'Hawn', 'support', 'Trump', 'by', 'wearing', 'tshirt']",pantsfire
"['Says', 'Gov.', 'Tony', 'Evers', 'removed', 'the', 'American', 'flag', 'from', 'the', 'Capitol', 'building']",pantsfire
"['Says', 'Kamala', 'Harris', 'said', 'once', 'Trumps', 'gone', 'from', 'the', 'White', 'House', 'well', 'be', 'coming', 'for', 'you', 'next', '.', 'You', 'will', 'feel', 'the', 'vengeance', 'of', 'a', 'nation', '.']",pantsfire
"['Drunk', 'Nancy', 'Pelosi', 'was', 'removed', 'from', 'the', 'House', 'floor', 'for', 'cursing', 'at', 'Republicans', '.']",pantsfire
"['Says', 'George', 'Floyd', 'has', 'hair', 'in', 'one', 'shot', 'but', 'is', 'bald', 'in', 'the', 'shots', 'of', 'him', 'laying', 'on', 'the', 'ground', '.']",pantsfire
"['ChickfilA', 'now', 'open', 'Sunday', 'Blacks', 'only', '.']",pantsfire
"['Says', 'Alexandria', 'OcasioCortez', 'tweeted', 'Its', 'vital', 'that', 'Governors', 'maintain', 'restrictions', 'on', 'businesses', 'until', 'after', 'the', 'November', 'Elections', 'because', 'economic', 'recovery', 'will', 'help', 'Trump', 'be', 'reelected', '.', 'A', 'few', 'business', 'closures', 'or', 'job', 'losses', 'is', 'a', 'small', 'price', 'to', 'pay', 'to', 'be', 'free', 'from', 'his', 'presidency', '.', 'KeepUsClosed', '.']",pantsfire
"['Obamas', 'daughters', 'caught', 'on', 'camera', 'burning', 'US', 'flag', 'at', 'DC', 'protest', '.']",pantsfire
"['Says', 'NASCAR', 'announced', 'that', 'driver', 'Bubba', 'Wallace', 'mistook', 'a', 'serpentine', 'automotive', 'belt', 'for', 'a', 'noose', 'in', 'his', 'garage', 'stall', '.']",pantsfire
"['CNN', 'aired', 'a', 'video', 'of', 'a', 'toddler', 'running', 'away', 'from', 'another', 'toddler', 'with', 'the', 'headlines', 'Terrified', 'toddler', 'runs', 'from', 'racist', 'baby', 'and', 'Racist', 'baby', 'probably', 'voted', 'for', 'Trump', '.']",pantsfire
"['Says', 'before', 'he', 'planned', 'a', 'rally', 'on', 'June', '19', 'nobody', 'had', 'ever', 'heard', 'of', 'Juneteenth', '.']",pantsfire
"['Says', 'these', 'elite', 'figures', 'are', 'on', 'house', 'arrest', 'with', 'ankle', 'monitors', 'due', 'to', 'child', 'trafficking', 'crimes', '.']",pantsfire
"['163', 'paid', 'protesters', 'just', 'filed', 'a', 'lawsuit', 'against', 'George', 'Soros', 'for', 'not', 'paying', 'their', 'bail', '.']",pantsfire
"['Says', 'NASCAR', 'bans', 'the', 'confederate', 'flag', 'but', 'FORCES', 'all', 'their', 'drivers', 'to', 'do', 'Muslim', 'prayer', '.']",pantsfire
"['If', 'we', 'stopped', 'testing', 'right', 'now', 'we', 'd', 'have', 'very', 'few', 'cases', 'if', 'any', '.']",pantsfire
"['Says', 'the', 'state', 'of', 'Maryland', 'issued', 'these', 'Independence', 'Day', '2020', 'safety', 'guidelines', '.']",pantsfire
"['CNN', 'lightened', 'the', 'photo', 'of', 'the', 'man', 'who', 'drove', 'into', 'the', 'protester', 'last', 'night', 'in', 'Seattle', '.']",pantsfire
"['Says', 'news', 'stories', 'referencing', '322', 'and', 'COVID19', 'are', 'proof', 'cases', 'are', 'being', 'synchronized']",pantsfire
"['George', 'Floyds', 'murder', 'filmed', 'before', 'COVID19', '.']",pantsfire
"['N95', 'masks', 'block', 'few', 'if', 'any', 'COVID19', 'particles', 'due', 'to', 'their', 'size', '.']",pantsfire
"['George', 'Floyd', 'at', 'his', 'own', 'funeral', 'and', 'George', 'Floyd', 'three', 'days', 'ago', '.']",pantsfire
"['How', 'many', 'of', 'you', 'are', 'aware', 'that', 'the', 'female', 'governor', 'of', 'Michigan', 'is', 'the', 'niece', 'of', 'George', 'Soros']",pantsfire
"['There', 'were', 'not', 'chemical', 'irritants', 'used', 'to', 'clear', 'a', 'crowd', '.', 'Pepper', 'balls', 'are', 'not', 'a', 'chemical', 'irritant', '.']",pantsfire
"['Says', 'he', 's', 'the', 'one', 'who', 'gave', 'the', 'nickname', 'Mad', 'Dog', 'to', 'former', 'Defense', 'Secretary', 'James', 'Mattis', '.']",pantsfire
"['White', 'busses', 'marked', 'Soros', 'Riot', 'Dance', 'Squad', 'spotted', 'in', 'Michigan', 'Its', 'official', 'the', 'riots', 'are', 'staged', '.']",pantsfire
"['Says', 'a', 'rioter', 'accidentally', 'dropped', 'a', 'riot', 'manual', 'with', 'detailed', 'instructions', '.']",pantsfire
"['Zoo', 'animals', 'were', 'released', 'during', 'protests', 'in', 'Chicago', '.']",pantsfire
"['Says', 'President', 'Trump', 'tweeted', 'that', 'he', 'spoke', 'with', 'George', 'Floyds', 'family', 'and', 'said', 'they', 'were', 'honored', 'to', 'hear', 'from', 'him', '.']",pantsfire
"['Says', 'exMinneapolis', 'officer', 'accused', 'of', 'killing', 'George', 'Floyd', 'commits', 'suicide', 'in', 'prison', 'cell', '.']",pantsfire
"['During', 'protests', 'outside', 'the', 'White', 'House', 'Mayor', 'Muriel', 'Bowser', 'would', 'nt', 'let', 'the', 'D.C.', 'Police', 'get', 'involved', '.']",pantsfire
"['The', 'death', 'of', 'George', 'Floyd', 'was', 'a', 'staged', 'event', '.']",pantsfire
"['Twitter', 'is', 'completely', 'stifling', 'FREE', 'SPEECH', 'by', 'adding', 'a', 'factcheck', 'label', 'to', 'Trumps', 'tweet', '.']",pantsfire
"['The', 'flu', 'did', 'nt', 'kill', 'any', 'Americans', 'this', 'year', '.']",pantsfire
"['U.S.', 'Rep.', 'Conor', 'Lamb', 'said', 'he', 'would', 'NOT', 'vote', 'for', 'Nancy', 'Pelosi', 'for', 'Speaker', 'and', 'did', '.']",pantsfire
"['California', 'Gov.', 'Gavin', 'Newsom', 'is', 'sending', 'Ballots', 'to', 'millions', 'of', 'people', 'anyone', 'living', 'in', 'the', 'state', 'no', 'matter', 'who', 'they', 'are', 'or', 'how', 'they', 'got', 'there', 'will', 'get', 'one', 'and', 'the', 'election', 'is', 'Rigged', '.']",pantsfire
"['There', 'are', 'many', 'unanswered', 'and', 'obvious', 'questions', 'about', 'the', '2001', 'death', 'of', 'a', 'staff', 'member', 'of', 'Joe', 'Scarborough', '.']",pantsfire
"['Trump', 'resigned', '1952', 'law', 'making', 'Muslamic', 'law', 'illegal']",pantsfire
"['The', 'House', 'Democrats', 'snuck', 'a', 'provision', 'into', 'their', '$', '3', 'trillion', 'bailout', 'bill', 'today', 'that', 'would', 'keep', 'the', 'house', 'in', 'recess', 'until', 'July', '21', '.']",pantsfire
"['If', 'you', 'have', 'had', 'a', 'flu', 'shot', 'in', 'the', 'last', '35', 'years', 'you', 'will', 'probably', 'test', 'positive', 'for', 'COVID19', '.']",pantsfire
"['A', 'photo', 'shows', 'Donald', 'Trump', 'Jr.', 'and', 'Eric', 'Trump', '.']",pantsfire
"['Rogue', 'Michigan', 'official', 'sent', 'absentee', 'ballots', 'to', '7.7', 'million', 'people', 'illegally', 'and', 'without', 'authorization', 'ahead', 'of', 'the', 'primaries', 'and', 'general', 'election', '.']",pantsfire
"['Says', 'the', 'feds', 'closed', 'the', 'courtroom', 'when', 'El', 'Chapo', 'started', 'naming', 'Democrats', 'he', 'paid', 'off', '.']",pantsfire
"['Says', 'Gov.', 'Tony', 'Evers', 'is', 'proposing', 'a', 'new', 'plan', 'a', '150', 'day', 'shutdown', 'of', 'the', 'state', '5', 'MONTHS', 'followed', 'by', 'a', '120', 'day', 'extension', '.']",pantsfire
"['Autopsies', 'prove', 'that', 'COVID19', 'is', 'a', 'blood', 'clot', 'not', 'pneumonia', 'and', 'ought', 'to', 'be', 'fought', 'with', 'antibiotics', 'and', 'the', 'whole', 'world', 'has', 'been', 'wrong', 'in', 'treating', 'the', 'socalled', 'pandemic', '.']",pantsfire
"['Bill', 'Gates', 'admits', 'his', 'COVID19', 'vaccine', 'might', 'kill', 'nearly', '1', 'million', 'people', '.']",pantsfire
"['Clinton', 'Foundation', 'investigator', 'Kenneth', 'McCormick', 'found', 'dead', '.']",pantsfire
"['Clearly', 'the', 'Obama', 'administration', 'did', 'not', 'leave', 'any', 'kind', 'of', 'game', 'plan', 'for', 'something', 'like', 'this', '.']",pantsfire
"['Democrats', 'introduce', 'bill', 'to', 'euthanize', 'seniors', 'to', 'save', 'Social', 'Security', '.']",pantsfire
"['An', 'economics', 'professor', 'taught', 'her', 'students', 'about', 'socialism', 'by', 'socialising', 'grades', 'and', 'failing', 'all', 'of', 'them']",pantsfire
"['Under', 'an', '1866', 'Supreme', 'Court', 'ruling', 'stayathome', 'orders', 'are', 'illegal', 'and', 'can', 'be', 'disregarded', 'with', 'impunity']",pantsfire
"['Young', 'people', 'have', 'a', 'greater', 'chance', 'of', 'being', 'killed', 'by', 'the', 'HPV', 'vaccine', 'than', 'COVID19', '.']",pantsfire
"['The', 'mainstream', 'media', 'pretended', 'there', 'was', 'a', 'deadly', 'surge', 'in', 'COVID', 'cases', 'thanks', 'to', 'Wisconsinites', 'voting', '.']",pantsfire
"['Central', 'Park', 'hospital', 'tents', 'housed', 'thousands', 'of', 'abused', 'children', 'released', 'from', 'underground', 'captivity', '.']",pantsfire
"['Media', 'outlets', 'reported', 'that', 'the', 'same', 'boy', 'died', '3', 'times', 'from', 'the', 'coronavirus', 'in', '3', 'countries', '.']",pantsfire
"['Governor', 'Andy', 'Beshear', 'has', 'authorized', 'Kentucky', 'teachers', 'to', 'make', 'inhome', 'visits', '.', 'With', 'parental', 'approval', 'teachers', 'will', 'inspect', 'the', 'bedroom', 'of', 'each', 'student', 'currently', 'enrolled', 'in', 'K8', '.']",pantsfire
"['Homeless', 'people', 'are', 'immune', 'to', 'COVID19']",pantsfire
"['Says', 'President', 'Barack', 'Obama', 'signed', 'the', 'medical', 'appliance', 'tax', 'bill', 'that', 'forced', 'companies', 'to', 'outsource', 'manufacturing', 'of', 'masks', 'gowns', 'gloves', 'and', 'ventilaors', 'sic', 'to', 'China', 'Europe', 'and', 'Russia', 'to', 'avoid', 'the', 'tax', '.']",pantsfire
"['Pelosi', 'was', 'in', 'Wuhan', 'China', '6', 'days', 'after', 'the', 'impeachment', 'HOAX', 'failed', '.']",pantsfire
"['Says', 'a', 'video', 'shows', 'Joe', 'Biden', 'lolling', 'his', 'tongue', '.']",pantsfire
"['We', 've', 'tested', 'more', 'than', 'every', 'country', 'combined', '.']",pantsfire
"['Quotes', 'Gov.', 'Gretchen', 'Whitmer', 'as', 'saying', 'Now', 'is', 'not', 'the', 'time', 'to', 'live', 'by', 'the', 'Constitution', 'its', 'time', 'to', 'put', 'that', 'damn', 'thing', 'in', 'a', 'shredder', '.']",pantsfire
"['Alexandria', 'OcasioCortez', 'compared', 'Trump', 'to', 'Jesus', 'calling', 'both', 'con', 'artists', '.']",pantsfire
"['Joe', 'Biden', 'was', 'involved', 'in', 'a', 'plot', 'to', 'kidnap', 'JFK', 'Jr.', 'according', 'to', 'the', 'just', 'declassified', 'FBI', 'files', 'and', 'also', 'made', 'several', 'threats', '.']",pantsfire
"['The', 'government', 'must', 'have', 'planned', 'the', 'coronavirus', 'pandemic', 'because', 'the', 'coronavirus', 'relief', 'bill', 'had', 'been', 'introduced', 'three', 'years', 'earlier', '.']",pantsfire
"['People', 'defying', 'stayathome', 'order', 'fill', 'Arizona', 'beaches', '.']",pantsfire
"['Says', 'Bill', 'OReilly', 'wrote', 'a', 'post', 'claiming', 'that', 'the', 'coronavirus', 'was', 'created', 'as', 'a', 'bioweapon', 'by', 'the', 'Chinese', 'government', '.']",pantsfire
"['Photo', 'shows', 'packed', 'beach', 'of', 'reopened', 'Jacksonville', 'Beach', 'on', 'CNN', '.']",pantsfire
"['My', 'wife', 'is', 'suffering', 'from', 'coronavirus', 'and', 'she', 'is', 'pregnant', '.', 'The', 'doctor', 'said', 'she', 'wo', 'nt', 'survive', 'it', '.']",pantsfire
"['News', 'photo', 'from', 'stayathome', 'protest', 'was', 'doctored', 'to', 'add', 'Confederate', 'flag', '.']",pantsfire
"['Walmart', 'is', 'adopting', 'a', 'staggered', 'shopping', 'schedule', 'by', 'age', 'group', 'during', 'the', 'COVID19', 'pandemic', '.']",pantsfire
"['Says', 'Nancy', 'Pelosi', 'called', 'Social', 'Security', 'recipients', 'leeches', 'and', 'burdens', 'on', 'society', '.']",pantsfire
"['Says', 'as', 'president', 'he', 'has', 'total', 'authority', 'to', 'reopen', 'states', 'amid', 'the', 'COVID19', 'pandemic', '.']",pantsfire
"['Says', 'there', 's', 'an', '800', 'number', 'you', 'can', 'call', 'to', 'track', 'the', 'status', 'of', 'your', 'stimulus', 'check', '.']",pantsfire
"['Gov.', 'Andrew', 'Cuomo', 'was', 'simply', 'saying', 'if', 'we', 'can', 'share', '20', 'percent', 'of', 'your', 'excess', 'your', 'nonused', 'ventilators', 'to', 'help', 'people', 'in', 'other', 'parts', 'of', 'the', 'state', 'on', 'a', 'voluntary', 'basis', 'that', 'would', 'be', 'great', '.', 'Of', 'course', 'there', 'was', 'a', 'reaction', 'to', 'that', 'which', 'was', 'not', 'positive', '.']",pantsfire
"['Say', 'televangelist', 'Pat', 'Robertson', 'said', 'some', 'young', 'people', 'are', 'doing', 'all', 'kinds', 'of', 'unnatural', 'things', 'with', 'their', 'sex', 'organs', '.', 'When', 'people', 'do', 'that', 'they', 'transfer', 'all', 'kinds', 'of', 'chemicals', 'from', 'ladies', 'private', 'parts', 'and', 'that', 's', 'where', 'I', 'think', 'the', 'coronavirus', 'came', 'from', '.']",pantsfire
"['Same', 'little', 'boy', 'died', 'of', 'COVID19', 'in', 'three', 'different', 'countries', '.', 'Still', 'do', 'nt', 'believe', 'the', 'media', 'is', 'fakenews']",pantsfire
"['This', 'particular', 'pandemic', 'is', 'one', 'where', 'I', 'do', 'nt', 'think', 'nationwide', 'there', 's', 'been', 'a', 'single', 'fatality', 'under', '25', '.']",pantsfire
"['Says', 'a', 'powder', 'has', 'been', 'developed', 'that', 'when', 'mixed', 'with', 'water', 'is', 'being', 'used', 'in', 'Germany', 'as', 'a', 'mist', '.', 'Health', 'care', 'workers', 'go', 'through', 'a', 'misting', 'tent', 'going', 'into', 'the', 'hospital', 'and', 'it', 'kills', 'the', 'coronavirus', 'completely', 'dead', 'not', 'only', 'right', 'then', 'but', 'any', 'time', 'in', 'the', 'next', '14', 'days', 'that', 'the', 'virus', 'touches', 'anything', 'that', 's', 'been', 'sprayed', 'it', 'is', 'killed', '.']",pantsfire
"['North', 'Carolina', ' ', 'Virginia', 'State', 'line', 'is', 'closed', '.', 'Nothing', 'in', 'or', 'out', '.']",pantsfire
"['As', 'soon', 'as', 'I', 'endorsed', 'Supreme', 'Court', 'Justice', 'Daniel', 'Kelly', 'the', 'Wisconsin', 'Democrats', 'said', 'lets', 'move', 'the', 'election', 'to', 'two', 'months', 'later', '.']",pantsfire
"['Says', 'Queen', 'Elizabeth', 'said', 'Philippine', 'President', 'Rodrigo', 'Duterte', 'is', 'the', 'kind', 'of', 'leader', 'who', 'knows', 'the', 'way', '....', 'Filipinos', 'are', 'very', 'lucky', 'to', 'have', 'him', '.']",pantsfire
"['Says', 'Joe', 'Biden', 'stuck', 'a', 'gun', 'in', 'an', 'elderly', 'womans', 'mouth', 'at', 'a', 'Wisconsin', 'rally']",pantsfire
"['Now', 'they', 're', 'doing', 'tests', 'on', 'airlines', ' ', 'very', 'strong', 'tests', ' ', 'for', 'getting', 'on', 'getting', 'off', '.', 'They', 're', 'doing', 'tests', 'on', 'trains', ' ', 'getting', 'on', 'getting', 'off', '.']",pantsfire
"['Says', 'the', 'NBA', 'is', 'asking', 'Donald', 'Trump', 'to', 'resign', 'or', 'well', 'never', 'play', 'again', '.']",pantsfire
"['Says', 'fired', 'inspector', 'general', 'Michael', 'Atkinson', 'brought', 'a', 'terrible', 'inaccurate', 'whistleblower', 'report', 'to', 'Congress', '.']",pantsfire
"['The', 'government', 'is', 'closing', 'businesses', 'to', 'stop', 'the', 'spread', 'of', 'coronavirus', 'even', 'though', 'the', 'numbers', 'are', 'nothing', 'compared', 'to', 'H1N1', 'or', 'Ebola', '.', 'Everyone', 'needs', 'to', 'realize', 'our', 'government', 'is', 'up', 'to', 'something', '...']",pantsfire
