Tokenized Statement,Label
"['The', 'vast', 'majority', 'of', 'Americans', 'believe', 'that', 'climate', 'change', 'is', 'real', 'and', 'we', 'need', 'to', 'do', 'something', 'about', 'it', '.']",mostlytrue
"['The', 'majority', 'of', 'Americans', 'across', 'ALL', 'parties', 'favor', 'these', 'nondiscrimination', 'policies', 'for', 'LGBTQ', 'people', 'liberals', 'at', '81', 'moderates', 'at', '76', 'and', 'conservatives', 'at', '55', '.']",mostlytrue
"['The', 'current', 'school', 'psychologist', 'to', 'student', 'ratio', 'in', 'this', 'country', 'is', 'roughly', '1400', 'to', '1', 'while', 'experts', 'say', 'it', 'should', 'be', 'at', 'most', '700', 'to', '1', '.']",mostlytrue
"['Says', 'Donald', 'Trumps', 'claim', 'that', 'there', 'was', 'insufficient', 'evidence', 'and', 'therefore', 'in', 'our', 'country', 'a', 'person', 'is', 'innocent', 'directly', 'contradicts', 'Special', 'Counsel', 'Robert', 'Muellers', 'statement', '.']",mostlytrue
"['Only', '12', 'of', 'legal', 'immigrants', 'are', 'selected', 'based', 'on', 'skill', 'or', 'based', 'on', 'merit', '.', 'In', 'countries', 'like', 'Canada', 'Australia', 'and', 'New', 'Zealand', 'and', 'others', 'that', 'number', 'is', 'closer', 'to', '60', 'and', 'even', '70', 'and', '75', 'in', 'some', 'cases', '.']",mostlytrue
"['The', 'state', 'contributed', '$', '80', 'million', 'for', 'the', 'new', 'Bucks', 'arena', 'but', 'new', 'income', 'tax', 'revenue', 'from', 'basketball', 'events', 'alone', 'is', 'estimated', 'to', 'be', 'probably', 'over', '$', '600', 'million', 'over', 'the', 'life', 'of', 'the', 'lease', '.']",mostlytrue
"['You', 'look', 'at', 'today', 'only', 'half', 'the', '30yearolds', 'are', 'doing', 'better', 'than', 'their', 'parents', 'were', 'at', 'age', '30', '.', 'When', 'I', 'was', 'being', 'raised', 'it', 'was', '90', '.']",mostlytrue
"['Richmond', 'was', 'one', 'of', 'the', 'only', 'cities', 'in', 'the', 'state', 'that', 'did', 'not', 'increase', 'their', 'real', 'estate', 'tax', 'to', 'those', 'prerecession', 'rates', '.']",mostlytrue
"['When', 'Connecticut', 'did', 'licensing', 'their', 'shootings', 'dropped', 'their', 'murders', 'dropped', '40', '.', 'Suicides', 'dropped', '15', '.']",mostlytrue
"['Black', 'women', 'make', 'only', 'around', '63', 'cents', 'while', 'Native', 'American', 'women', 'earn', '58', 'cents', 'and', 'Hispanic', 'women', 'make', 'just', '54', 'cents', 'in', 'comparison', 'to', 'every', 'dollar', 'a', 'man', 'makes', '.']",mostlytrue
"['Says', 'Wisconsin', 'payday', 'loans', 'have', 'a', '574', 'average', 'annual', 'interest', 'rate', 'exploitative', 'lending', 'that', 'keeps', 'Americans', 'trapped', 'in', 'debt']",mostlytrue
"['Race', 'is', 'the', 'No', '.', '1', 'indicator', 'for', 'where', 'toxic', 'and', 'polluting', 'facilities', 'are', 'today', '.']",mostlytrue
"['The', 'socalled', 'heartbeat', 'law', 'outlaws', 'abortion', 'before', 'most', 'women', 'even', 'know', 'that', 'they', 're', 'pregnant', '.', 'This', 'is', 'one', 'of', 'the', 'most', 'restrictive', 'antiabortion', 'laws', 'in', 'our', 'country', '.']",mostlytrue
"['19', 'of', 'WVians', 'rely', 'on', 'SNAP', 'or', 'food', 'stamps', '.']",mostlytrue
"['Nearly', '20', 'million', 'Americans', '...', 'have', 'gained', 'health', 'insurance', 'since', 'the', 'Affordable', 'Care', 'Act', 'passed', 'in', '2010', '.']",mostlytrue
"['Of', 'the', '14', 'wealthy', 'OECD', 'countries', 'with', 'a', 'wealth', 'tax', 'in', '1996', '10', 'have', 'since', 'then', 'abandoned', 'it', '.']",mostlytrue
"['Our', 'state', 'transportation', 'department', 'already', 'has', 'a', 'heavy', 'debt', 'load', 'and', 'has', 'paid', 'more', 'than', '$', '700', 'million', 'in', 'debt', 'payments', 'in', 'just', 'the', 'last', 'two', 'years', '.']",mostlytrue
"['One', 'out', 'of', 'five', 'Americans', 'can', 'not', 'afford', 'the', 'cost', 'of', 'prescription', 'drugs', '.']",mostlytrue
"['We', 'now', 'have', 'longitudinal', 'data', 'that', 'shows', 'that', 'children', 'born', 'around', 'Superfund', 'sites', 'have', 'dramatically', 'higher', 'rates', 'of', 'birth', 'defects', 'dramatically', 'higher', 'rates', 'of', 'autism', '.']",mostlytrue
"['Half', 'the', 'country', 'today', 'has', 'either', 'diabetes', 'or', 'prediabetes', '.']",mostlytrue
"['One', 'out', 'of', '4', 'diabetes', 'patients', 'in', 'our', 'country', 'can', 'not', 'afford', 'their', 'insulin', '.']",mostlytrue
"['Most', 'of', 'home', 'care', 'is', 'paid', 'by', 'government', 'programs', '.']",mostlytrue
"['Small', 'businesses', 'in', 'West', 'Virginia', 'make', 'up', '99', 'percent', 'of', 'the', 'total', 'number', 'of', 'businesses', 'in', 'the', 'state', 'and', 'employ', 'nearly', '50', 'percent', 'of', 'the', 'states', 'workforce', '.']",mostlytrue
"['It', 'is', 'estimated', 'that', 'more', 'than', '20', 'veterans', 'die', 'by', 'suicide', 'every', 'day', '.']",mostlytrue
"['Disparities', 'in', 'infant', 'mortality', 'between', 'white', 'America', 'and', 'black', 'America', 'are', 'greater', 'today', 'in', '2019', 'than', 'in', 'the', 'year', '1850', '...']",mostlytrue
"['There', 'is', '$', '50', 'billion', 'a', 'year', 'wasted', 'in', 'the', 'Medicare', 'program', '.']",mostlytrue
"['Says', 'SJR', '11', 'seeks', 'to', 'fix', 'what', 'is', 'very', 'quickly', 'becoming', 'a', 'problem', 'in', 'Missouri', ' ', 'initiative', 'petitions', 'and', 'referendums', 'are', 'being', 'filed', 'at', 'record', 'highs', '.']",mostlytrue
"['People', 'show', 'up', 'in', 'the', 'emergency', 'room', 'with', 'a', 'sprained', 'ankle', '25', 'percent', 'get', 'an', 'opioid', 'prescription', '.']",mostlytrue
"['We', 'got', 'to', 'almost', 'universal', 'coverage', 'in', 'health', 'care', 'in', 'Colorado', '.']",mostlytrue
"['We', 'cut', 'unemployment', 'by', 'more', 'than', 'half', 'in', 'South', 'Bend', 'Ind.']",mostlytrue
"['194000', 'criminal', 'aliens', 'booked', 'into', 'Texas', 'jails', 'from', '20112019', 'were', 'charged', 'with', 'more', 'than', '299000', 'criminal', 'offenses', '.']",mostlytrue
"['The', 'public', 'health', 'science', 'is', 'clear', 'that', 'the', 'use', 'of', 'the', 'addiction', 'medicine', 'buprenorphine', 'saves', 'lives', 'whether', 'that', 'use', 'has', 'been', 'prescribed', 'or', 'not', '.']",mostlytrue
"['FYI', 'the', 'last', 'statewide', 'recount', 'in', 'WI', 'was', 'in', '2016', '.', 'After', 'that', 'recount', 'the', 'vote', 'margin', 'changed', 'by', 'only', '131', 'out', 'of', 'the', '2.7', 'million', 'votes', 'cast', '.']",mostlytrue
"['The', 'state', 'budget', 'fully', 'funds', 'an', 'initiative', 'to', 'provide', 'free', 'college', 'tuition', 'for', 'illegal', 'immigrants', 'while', 'rejecting', 'an', 'increase', 'in', 'Tuition', 'Assistance', 'Program', 'funding', 'that', 'would', 'help', 'middleclass', 'families', 'afford', 'college', '.']",mostlytrue
"['Abortion', 'providers', 'perform', 'almost', '60000', 'procedures', 'in', 'Texas', 'every', 'year', '.']",mostlytrue
"['Says', 'that', 'the', 'George', 'W.', 'Bush', 'administration', 'in', '2005', 'revived', 'a', 'longstanding', 'law', 'when', 'it', 'decided', 'to', 'charge', 'those', 'that', 'crossed', 'the', 'border', 'with', 'criminal', 'violations', 'rather', 'than', 'civil', 'ones', '.']",mostlytrue
"['In', 'West', 'Virginia', 'our', 'students', 'enter', 'in', 'at', 'fourth', 'grade', 'the', 'first', 'time', 'they', 're', 'tested', '37th', 'or', '38th', 'in', 'the', 'nationwhich', 'is', 'not', 'good', 'but', 'its', 'not', 'horrible', '.', 'By', 'the', 'time', 'they', 're', 'in', 'the', '8th', 'grade', 'they', 're', '46th', 'or', '47th', 'and', 'then', 'upon', '11th', 'grade', 'testing', 'they', 're', 'near', 'last', '.']",mostlytrue
"['We', 'have', 'had', 'an', 'increase', 'of', '67', 'percent', 'in', 'the', 'number', 'of', 'children', 'taken', 'into', 'state', 'custody', 'since', '2014', '.']",mostlytrue
"['Americans', 'would', 'run', 'out', 'of', 'avocados', 'in', 'three', 'weeks', 'if', 'imports', 'from', 'Mexico', 'were', 'stopped', 'due', 'to', 'a', 'border', 'closure', '.']",mostlytrue
"['Americas', 'life', 'expectancy', 'has', 'declined', 'for', 'the', 'last', 'three', 'years', 'in', 'a', 'row', 'the', 'first', 'time', 'in', 'a', 'hundred', 'years', 'because', 'of', 'surges', 'in', 'suicides', 'and', 'drug', 'overdoses', '.']",mostlytrue
"['In', '30', 'states', 'average', 'teacher', 'pay', 'is', 'less', 'than', 'the', 'living', 'wage', 'for', 'a', 'family', 'of', 'four', '.']",mostlytrue
"['Some', 'patients', 'who', 'are', 'on', 'transplant', 'lists', 'for', 'kidney', 'or', 'other', 'organs', 'are', 'being', 'dropped', 'from', 'the', 'list', 'simply', 'because', 'they', 'are', 'shown', 'as', 'a', 'licensed', 'card', 'holder', 'for', 'medical', 'marijuana', '.']",mostlytrue
"['Right', 'now', 'only', '11', 'percent', 'of', 'the', '15000', 'child', 'care', 'providers', 'in', 'Texas', 'are', 'certified', 'as', 'meeting', 'quality', 'standards', '.']",mostlytrue
"['College', 'debt', 'has', 'increased', '170', 'percent', 'since', '2006', 'and', 'now', 'exceeds', '$', '1.5', 'trillion', 'dollars', 'which', 'is', 'second', 'only', 'to', 'mortgage', 'debt', 'and', 'surpasses', 'even', 'credit', 'card', 'debt', '.']",mostlytrue
"['We', 'have', 'flown', 'a', 'Boeing', '737', 'across', 'the', 'Atlantic', 'Ocean', 'on', 'biofuels', '.', 'We', 'have', 'flown', 'F18s', '.']",mostlytrue
"['We', 'pay', 'far', 'more', 'for', 'health', 'care', 'than', 'any', 'other', 'country', 'in', 'the', 'world', 'yet', 'we', 'have', 'far', 'worse', 'outcomes', 'than', 'any', 'other', 'country', 'in', 'the', 'world', '.']",mostlytrue
"['I', 'received', 'more', 'votes', 'from', 'young', 'people', ' ', 'black', 'white', 'Latino', 'Asian', 'American', 'and', 'Native', 'American', ' ', 'than', 'Donald', 'Trump', 'and', 'Hillary', 'Clinton', 'combined', '.']",mostlytrue
"['Seismic', 'airgun', 'blasting', 'used', 'for', 'energy', 'exploration', 'is', '...', '16000', 'times', 'louder', 'than', 'a', 'conventional', 'airhorn', '.']",mostlytrue
"['Says', 'Beto', 'ORourke', 'crashed', 'into', 'barriers', 'causing', 'a', 'collision', 'while', 'driving', 'drunk', 'then', 'fleeing', 'the', 'scene', 'to', 'avoid', 'accountability', '.']",mostlytrue
"['Says', 'Beto', 'ORourke', 'perpetuated', 'stereotypes', 'casting', 'aspersions', 'on', 'working', 'women', 'whose', 'only', 'qualifications', 'seemed', 'to', 'be', 'large', 'breasts', 'and', 'tight', 'buttocks', '.']",mostlytrue
"['We', 'have', 'developed', 'a', 'wind', 'industry', 'in', 'Washington', 'state', 'from', 'zero', 'to', '$', '6', 'billion', 'in', '12', 'years', '.']",mostlytrue
"['Women', 'earn', 'on', 'average', '80cents', 'on', 'the', 'dollar', 'compared', 'to', 'white', 'men', 'doing', 'similar', 'jobs', '.']",mostlytrue
"['In', 'February', 'alone', 'there', 'were', 'enough', 'illegal', 'immigrants', 'who', 'crossed', 'the', 'border', 'to', 'fill', 'this', 'Kansas', 'City', 'Chiefs', 'Arrowhead', 'stadium', '.']",mostlytrue
"['Trumps', 'campaign', 'manager', 'Paul', 'Manafort', 'commits', 'bank', 'and', 'tax', 'fraud', 'and', 'gets', '47', 'months', '.', 'A', 'homeless', 'man', 'Fate', 'Winslow', 'helped', 'sell', '$', '20', 'of', 'pot', 'and', 'got', 'life', 'in', 'prison', '.']",mostlytrue
"['Says', 'Arrowhead', 'Stadium', 'is', 'considered', 'the', 'loudest', 'stadium', 'in', 'the', 'world', '.']",mostlytrue
"['Says', 'the', 'percentage', 'of', 'officers', 'the', 'Chicago', 'Police', 'Board', 'fired', 'after', 'hearing', 'their', 'cases', 'or', 'who', 'chose', 'to', 'resign', 'prior', 'to', 'a', 'board', 'hearing', 'roughly', 'doubled', 'during', 'her', 'tenure', '.']",mostlytrue
"['On', 'a', 'per', 'capita', 'basis', 'IrvingLas', 'Colinas', 'has', 'more', 'Fortune', '500', 'companies', 'than', 'any', 'city', 'in', 'the', 'United', 'States', 'of', 'America', '.']",mostlytrue
"['The', 'forest', 'fires', 'were', 'so', 'grotesque', 'last', 'year', 'that', 'we', 'had', 'the', 'worst', 'air', 'in', 'the', 'world', 'in', 'Washington', '.']",mostlytrue
"['Facebook', 'video', 'purports', 'toshowman', 'flying', 'a', 'hoverboard', 'at', 'over', '103', 'miles', 'per', 'hour', '.']",mostlytrue
"['This', 'is', 'the', 'largest', 'cumulative', 'surplus', 'for', 'the', 'first', 'six', 'months', 'of', 'any', 'fiscal', 'year', 'in', 'state', 'history', '.']",mostlytrue
"['Just', 'two', 'weeks', 'ago', 'Customs', 'and', 'Border', 'Protection', 'seized', 'enough', 'fentanyl', 'to', 'kill', 'every', 'person', 'in', 'West', 'Virginia', '32', 'times', 'over', '.']",mostlytrue
"['Right', 'now', 'four', 'in', '10', 'public', 'schools', 'in', 'our', 'state', 'are', 'at', 'least', '50', 'years', 'old', '.']",mostlytrue
"['A', 'black', 'woman', 'in', 'New', 'York', 'City', 'is', '12', 'times', 'more', 'likely', 'to', 'die', 'in', 'childbirth', 'than', 'a', 'white', 'woman', '.']",mostlytrue
"['MichaelCohen', 'Convicted', 'of', 'lying', 'to', 'Congress', 're', 'Russia', 'investigation', ' ', 'ElliottAbrams', 'Convicted', 'of', 'lying', 'to', 'Congress', 're', 'arming', 'Contra', 'death', 'squads']",mostlytrue
"['Says', 'President', 'Donald', 'Trump', 'put', 'out', 'a', '$', '297', 'million', 'contract', 'to', 'a', 'vendor', 'to', 'show', 'him', 'how', 'to', 'hire', 'Border', 'Patrol', '.', 'So', 'the', 'first', 'payment', 'they', 'made', 'was', '$', '14.8', 'million', '.', 'You', 'know', 'how', 'many', 'Border', 'Patrol', 'they', 'hired', 'with', '$', '14.8', 'million', 'Two', '.']",mostlytrue
"['We', 'amass', 'about', '$', '100', 'million', 'in', 'debt', 'per', 'hour', 'which', 'means', 'we', 've', 'blown', 'through', '300', '400', '450', 'million', 'dollars', 'during', 'this', 'charade', '.']",mostlytrue
"['The', 'rainy', 'day', 'fund', ' ', 'is', '$', '320', 'million', '.', 'That', 's', 'much', 'more', 'than', 'what', 'it', 'has', 'been', 'in', 'the', 'past', '.']",mostlytrue
"['Among', 'neighboring', 'states', 'the', 'condition', 'of', 'Wisconsin', 'highways', 'was', 'rated', 'not', 'only', 'the', 'worst', 'but', 'it', 'was', 'worse', 'by', 'a', 'gaping', 'margin', '.']",mostlytrue
"['Says', 'border', 'crossings', 'remain', 'at', 'historically', 'low', 'levels', '.']",mostlytrue
"['Prescription', 'drugs', 'are', 'nearly', '20', 'percent', 'of', 'our', 'health', 'care', 'costs', 'now', 'when', 'you', 'include', 'hospital', 'prescription', 'drugs', '.']",mostlytrue
"['Federal', 'workers', 'are', 'paid', 'well', 'above', 'the', 'HOUSEHOLD', 'income', 'in', 'southern', 'Missouri', '.']",mostlytrue
"['The', 'partial', 'government', 'shutdown', 'in', 'early', '2019', 'affected', '18000', 'federal', 'employees', 'in', 'West', 'Virginia', '.']",mostlytrue
"['When', 'visa', 'holders', 'exit', 'the', 'United', 'States', 'and', 'enter', 'Mexico', 'if', 'they', 'leave', 'through', 'a', 'land', 'port', 'of', 'entry', 'we', 'literally', 'have', 'no', 'clue', 'if', 'they', 'are', 'still', 'here', 'or', 'have', 'returned', 'to', 'their', 'country', 'of', 'origin', '.']",mostlytrue
"['In', '2011', 'for', 'example', 'the', 'United', 'Kingdom', 'had', '146', 'deaths', 'due', 'to', 'gun', 'violence', 'Denmark', '71', 'Portugal', '142', 'and', 'Japan', '30', '.', 'But', 'last', 'year', 'in', 'the', 'United', 'States', 'almost', '40000', '.']",mostlytrue
"['Says', '30000', 'veterans', 'in', 'North', 'Carolina', 'have', 'no', 'health', 'insurance', '.']",mostlytrue
"['Since', '1938', 'the', 'minimum', 'wage', 'has', 'been', 'increased', '23', 'times', 'and', 'was', 'raised', '21', 'times', 'during', 'Democratic', 'congresses', 'and', 'only', 'twice', 'during', 'Republican', 'ones', '.']",mostlytrue
"['Expanding', 'Medicaid', 'would', 'bring', '40000', 'jobs', 'to', 'North', 'Carolina', '.']",mostlytrue
"['In', '1992', 'the', 'Democratic', 'Party', 'had', 'in', 'their', 'platform', 'provisions', 'that', 'said', 'that', 'illegal', 'aliens', 'were', 'coming', 'in', 'this', 'country', 'committing', 'felonies', 'sent', 'back', 'and', 'then', 'they', 'were', 'right', 'back', 'across', 'the', 'border', 'to', 'do', 'the', 'same', 'thing', '.']",mostlytrue
"['Today', 'property', 'taxes', 'are', 'lower', 'than', 'they', 'were', 'in', '2010', '.']",mostlytrue
"['Obamacare', 'premiums', 'have', 'gone', 'up', '160', 'percent', 'in', 'West', 'Virginia', 'in', '4', 'yrs', '.']",mostlytrue
"['All', 'of', 'this', 'work', 'helped', 'us', 'increase', 'graduation', 'rates', 'by', '42', 'percentand', 'substantially', 'reduce', 'the', 'racial', 'achievement', 'gap', '.']",mostlytrue
"['There', 'are', 'almost', '60000', 'North', 'Carolina', 'children', 'on', 'waiting', 'lists', 'to', 'access', 'a', 'school', 'that', 'works', 'best', 'for', 'them', '.']",mostlytrue
"['Our', 'economy', 'is', 'growing', 'at', 'its', 'fastest', 'pace', 'in', 'nearly', 'four', 'years', '.', 'Unemployment', 'is', 'at', 'an', 'alltime', 'low', '.']",mostlytrue
"['Not', 'a', 'dollar', 'would', 'be', 'paid', 'out', 'until', 'jobs', 'in', 'the', 'Foxconn', 'development', 'area', 'were', 'created', '.']",mostlytrue
"['The', 'top', '0.1', 'percent', '...', 'own', 'about', 'the', 'same', 'wealth', 'as', '90', 'percent', 'of', 'America', '.']",mostlytrue
"['Over', '40', 'percent', 'of', 'the', 'American', 'people', 'do', 'nt', 'have', '$', '400', 'in', 'the', 'bank', '.']",mostlytrue
"['President', 'Trump', 'has', 'the', 'strongest', 'support', 'percentagewise', 'in', 'our', 'state', 'than', 'any', 'other', 'state', 'in', 'the', 'nation', '.', 'He', 'won', 'West', 'Virginia', 'by', 'almost', '43', 'percentage', 'points', 'and', 'he', 's', 'been', 'carrying', 'close', 'to', '60', 'percent', 'approval', '.']",mostlytrue
"['We', 'took', 'a', 'deal', 'to', 'the', 'president', 'just', 'last', 'February', 'less', 'than', 'a', 'year', 'ago', ' ', '$', '25', 'billion', 'over', '10', 'years', 'in', 'border', 'security', 'done', 'the', 'right', 'way', 'and', 'the', 'president', 'blew', 'up', 'the', 'deal', '.']",mostlytrue
"['As', 'of', 'September', '2018', 'there', 'are', '6683', 'WV', 'children', 'in', 'foster', 'care', ' ', '1415', 'of', 'whom', 'are', 'legally', 'eligible', 'for', 'adoption', '.']",mostlytrue
"['Wisconsin', 'lost', 'over', '600', 'farms', 'last', 'year', ' ', 'our', 'farmers', 'ca', 'nt', 'afford', 'the', 'TrumpShutdown', '.']",mostlytrue
"['I', 'took', 'over', 'the', 'school', 'district', 'when', 'it', 'had', 'a', '$', '1', 'billion', 'structural', 'deficit', 'and', 'left', 'them', 'with', '$', '1', 'billion', 'in', 'cash', 'and', '70000', 'more', 'students', 'than', 'they', 'have', 'today', '.']",mostlytrue
"['Hillary', 'on', 'child', 'aliens', 'in', '2014', 'Send', 'them', 'back', '.']",mostlytrue
"['Says', 'no', 'elections', 'protest', 'was', 'filed', 'McCready', 'conceded', 'and', 'every', 'county', 'board', 'certified', 'its', 'results', 'from', 'the', 'Mark', 'Harris', 'Dan', 'McCready', 'race', '.']",mostlytrue
"['Californias', 'budget', 'surplus', 'is', 'about', '$', '30', 'billion']",mostlytrue
"['Under', 'any', 'objective', 'measure', 'our', 'static', 'compensation', 'has', 'failed', 'to', 'keep', 'pace', 'with', 'economic', 'realities', '.']",mostlytrue
"['WVs', 'tourism', 'industry', 'grew', 'at', 'a', 'rate', '30', 'above', 'the', 'national', 'rate', 'in', '2017', '.', 'This', 'increase', 'reversed', 'a', 'fouryear', 'decline', 'in', 'which', 'travelgenerated', 'spending', 'fell', 'more', 'than', '$', '600', 'million', '.']",mostlytrue
